# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/commalab/planar/planar2500 --solver copt --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
Instance: 2500 vertices, 12990 arcs, 81430 commodities, 2500 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=2500, capped_arcs=12990)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   44          inf   1.1331e+10   1.3077e+10  23430   4179     0   2500   2462     41     57  22.160   0.054   0.009  22.434  1500.564
   45          inf   1.1438e+10   1.3049e+10  23473   4169     0   2500   2457     46     56  21.324   0.058   0.009  21.591  1522.156
   46          inf   1.1553e+10   1.3023e+10  23522   4164     0   2500   2451     45     50  21.403   0.046   0.009  21.658  1543.814
   47          inf   1.1665e+10   1.3001e+10  23548   4167     0   2500   2474     46     43  21.236   0.059   0.009  21.504  1565.318
   48          inf   1.1756e+10   1.2978e+10  23599   4163     0   2500   2449     43     47  21.618   0.059   0.009  21.886  1587.203
   49          inf   1.1781e+10   1.2957e+10  23618   4165     0   2500   2481     51     49  21.399   0.058   0.009  21.669  1608.873
   50          inf   1.1829e+10   1.2938e+10  23641   4169     0   2500   2477     41     37  21.505   0.052   0.009  21.766  1630.639
   51          inf   1.1849e+10   1.2922e+10  23668   4184     0   2500   2473     65     50  21.859   0.060   0.009  22.136  1652.774
   52          inf   1.1947e+10   1.2908e+10  23693   4191     0   2500   2475     42     35  22.533   0.059   0.009  22.807  1675.581
   53          inf   1.1966e+10   1.2894e+10  23718   4169     0   2500   2475     47     69  22.773   0.060   0.009  23.046  1698.627
   54          inf   1.2039e+10   1.2882e+10  23784   4168     0   2500   2434     38     39  22.020   0.059   0.009  22.293  1720.920
   55          inf   1.2039e+10   1.2867e+10  23874   4189     0   2500   2410     57     36  22.297   0.055   0.010  22.573  1743.494
   56          inf   1.2056e+10   1.2854e+10  23884   4177     0   2500   2490     40     52  23.250   0.060   0.009  23.525  1767.019
   57          inf   1.2114e+10   1.2841e+10  23894   4209     0   2500   2490     59     27  22.579   0.061   0.009  22.861  1789.880
   58          inf   1.2155e+10   1.2829e+10  23984   4246     0   2500   2410     62     25  24.167   0.060   0.009  24.453  1814.333
   59          inf   1.2157e+10   1.2818e+10  24006   4254     0   2500   2478     42     34  33.342   0.060   0.009  33.629  1847.962
   60          inf   1.2220e+10   1.2809e+10  24088   4254     0   2500   2418     36     36  38.181   0.054   0.009  38.469  1886.430
   61          inf   1.2253e+10   1.2799e+10  24077   4252     0   2500   2511     35     37  37.888   0.054   0.009  38.169  1924.600
   62          inf   1.2281e+10   1.2791e+10  24082   4245     0   2500   2495     26     33  39.250   0.058   0.009  39.539  1964.138
   63          inf   1.2314e+10   1.2782e+10  24066   4234     0   2500   2516     30     41  38.323   0.060   0.009  38.616  2002.754
   64          inf   1.2317e+10   1.2774e+10  24052   4212     0   2500   2514     25     47  37.565   0.057   0.009  37.851  2040.605
   65          inf   1.2341e+10   1.2767e+10  23967   4195     0   2500   2585     27     44  32.905   0.061   0.009  33.192  2073.797
   66          inf   1.2341e+10   1.2761e+10  23962   4184     0   2500   2505     38     49  31.833   0.060   0.009  32.119  2105.916
   67          inf   1.2355e+10   1.2754e+10  23960   4198     0   2500   2502     47     33  24.806   0.060   0.009  25.091  2131.007
   68          inf   1.2377e+10   1.2749e+10  23936   4173     0   2500   2524     23     48  32.553   0.060   0.009  32.861  2163.868
   69          inf   1.2392e+10   1.2744e+10  24004   4182     0   2500   2432     42     33  24.981   0.060   0.009  25.271  2189.139
   70          inf   1.2394e+10   1.2738e+10  23990   4196     0   2500   2514     49     35  32.077   0.060   0.009  32.364  2221.503
   71          inf   1.2426e+10   1.2733e+10  24038   4199     0   2500   2452     27     24  33.041   0.061   0.009  33.331  2254.833
   72          inf   1.2436e+10   1.2728e+10  24088   4209     0   2500   2450     37     27  37.187   0.057   0.010  37.476  2292.310
   73          inf   1.2436e+10   1.2724e+10  24100   4212     0   2500   2488     26     23  38.523   0.056   0.010  38.815  2331.124
   74          inf   1.2454e+10   1.2719e+10  24129   4232     0   2500   2471     37     17  38.873   0.058   0.009  39.162  2370.287
   75          inf   1.2477e+10   1.2717e+10  24130   4214     0   2500   2499     20     38  40.400   0.048   0.009  40.694  2410.981
   76          inf   1.2477e+10   1.2713e+10  24115   4197     0   2500   2515     14     31  39.487   0.060   0.009  39.774  2450.756
   77          inf   1.2493e+10   1.2709e+10  24172   4200     0   2500   2443     26     23  37.115   0.057   0.009  37.404  2488.160
   78          inf   1.2493e+10   1.2706e+10  24165   4202     0   2500   2507     28     26  38.388   0.055   0.009  38.671  2526.831
   79          inf   1.2499e+10   1.2702e+10  24176   4213     0   2500   2489     29     18  38.384   0.061   0.009  38.674  2565.505
   80          inf   1.2515e+10   1.2700e+10  24122   4214     0   2500   2554     23     22  39.916   0.061   0.009  40.210  2605.715
   81          inf   1.2529e+10   1.2697e+10  24168   4214     0   2500   2454     19     19  40.165   0.057   0.009  40.469  2646.184
   82          inf   1.2529e+10   1.2694e+10  24181   4221     0   2500   2487     18     11  40.758   0.057   0.009  41.048  2687.232
   83          inf   1.2541e+10   1.2692e+10  24223   4219     0   2500   2458     21     23  41.436   0.059   0.009  41.729  2728.961
   84          inf   1.2542e+10   1.2690e+10  24170   4207     0   2500   2553     20     32  41.598   0.061   0.009  41.896  2770.857
   85          inf   1.2548e+10   1.2688e+10  24139   4212     0   2500   2531     20     15  40.949   0.060   0.009  41.247  2812.104
   86          inf   1.2552e+10   1.2687e+10  24112   4205     0   2500   2527     19     26  41.511   0.054   0.009  41.801  2853.905
   87          inf   1.2561e+10   1.2685e+10  24089   4203     0   2500   2523     12     14  40.590   0.061   0.009  40.884  2894.789
   88          inf   1.2566e+10   1.2684e+10  24077   4208     0   2500   2512     19     14  40.509   0.059   0.009  40.804  2935.593
   89          inf   1.2570e+10   1.2682e+10  24062   4205     0   2500   2515     13     16  40.758   0.061   0.009  41.059  2976.653
   90          inf   1.2574e+10   1.2681e+10  24035   4210     0   2500   2527     18     13  40.241   0.058   0.009  40.540  3017.192
   91          inf   1.2578e+10   1.2679e+10  24002   4220     0   2500   2533     20     10  41.049   0.053   0.010  41.339  3058.531
   92          inf   1.2579e+10   1.2678e+10  23970   4218     0   2500   2532     15     17  42.129   0.060   0.009  42.423  3100.954
   93          inf   1.2591e+10   1.2677e+10  24043   4225     0   2500   2427     18     11  41.650   0.058   0.009  41.945  3142.899
   94          inf   1.2591e+10   1.2676e+10  24102   4233     0   2500   2441     18     10  43.333   0.057   0.009  43.630  3186.529
   95          inf   1.2596e+10   1.2675e+10  24159   4235     0   2500   2443     14     12  44.345   0.062   0.009  44.646  3231.174
   96          inf   1.2597e+10   1.2674e+10  24158   4230     0   2500   2501     13     18  45.198   0.061   0.009  45.498  3276.672
   97          inf   1.2603e+10   1.2673e+10  24163   4236     0   2500   2495     15      9  44.625   0.060   0.009  44.923  3321.595
   98          inf   1.2604e+10   1.2672e+10  24097   4238     0   2500   2566     14     12  44.886   0.058   0.009  45.186  3366.781
   99          inf   1.2610e+10   1.2671e+10  24107   4239     0   2500   2490      9      8  44.811   0.050   0.010  45.100  3411.881
  100          inf   1.2614e+10   1.2671e+10  24061   4242     0   2500   2546     11      8  45.491   0.055   0.009  45.785  3457.666
  101          inf   1.2616e+10   1.2670e+10  24049   4242     0   2500   2512     15     15  44.635   0.048   0.010  44.932  3502.598
  102          inf   1.2616e+10   1.2669e+10  24021   4239     0   2500   2528      5      8  44.022   0.059   0.009  44.318  3546.915
  103          inf   1.2623e+10   1.2669e+10  24048   4236     0   2500   2473      5      8  43.927   0.061   0.008  44.235  3591.151
  104          inf   1.2623e+10   1.2668e+10  24033   4241     0   2500   2515     12      7  44.232   0.053   0.009  44.527  3635.677
  105          inf   1.2623e+10   1.2668e+10  23997   4237     0   2500   2536     11     15  45.332   0.055   0.009  45.625  3681.303
  106          inf   1.2627e+10   1.2667e+10  24028   4235     0   2500   2469      4      6  44.409   0.059   0.009  44.706  3726.009
  107          inf   1.2630e+10   1.2667e+10  24010   4232     0   2500   2518      7     10  44.223   0.059   0.009  44.518  3770.527
  108          inf   1.2632e+10   1.2667e+10  23984   4238     0   2500   2526      9      3  43.482   0.055   0.009  43.771  3814.299
  109          inf   1.2632e+10   1.2666e+10  24118   4235     0   2500   2366      6      9  44.992   0.057   0.009  45.298  3859.596
  110          inf   1.2634e+10   1.2666e+10  24103   4245     0   2500   2515     11      1  44.488   0.054   0.009  44.783  3904.379
  111          inf   1.2638e+10   1.2666e+10  24124   4245     0   2500   2479      6      6  45.940   0.056   0.009  46.234  3950.613
  112          inf   1.2639e+10   1.2665e+10  24122   4251     0   2500   2502     15      9  45.708   0.057   0.009  46.015  3996.628
  113          inf   1.2640e+10   1.2665e+10  24146   4254     0   2500   2476      7      4  50.449   0.058   0.009  50.757  4047.386
  114          inf   1.2642e+10   1.2665e+10  24109   4253     0   2500   2537      6      7  51.405   0.058   0.009  51.707  4099.092
  115          inf   1.2643e+10   1.2664e+10  24098   4257     0   2500   2511      8      4  50.466   0.057   0.009  50.773  4149.865
  116          inf   1.2645e+10   1.2664e+10  24049   4259     0   2500   2549      8      6  50.702   0.057   0.009  51.006  4200.871
  117          inf   1.2645e+10   1.2664e+10  24160   4262     0   2500   2389      5      2  50.821   0.044   0.009  51.109  4251.980
  118          inf   1.2646e+10   1.2664e+10  24170   4263     0   2500   2490      4      3  51.350   0.054   0.009  51.652  4303.632
  119          inf   1.2647e+10   1.2664e+10  24188   4264     0   2500   2482      4      3  51.721   0.058   0.009  52.022  4355.654
  120          inf   1.2649e+10   1.2664e+10  24181   4267     0   2500   2507      6      3  51.779   0.059   0.009  52.084  4407.738
  121          inf   1.2651e+10   1.2663e+10  24172   4266     0   2500   2509      4      5  52.109   0.053   0.009  52.409  4460.147
  122          inf   1.2651e+10   1.2663e+10  24203   4268     0   2500   2469      3      1  51.710   0.058   0.009  52.011  4512.158
  123          inf   1.2653e+10   1.2663e+10  24163   4264     0   2500   2540      4      8  51.867   0.055   0.009  52.168  4564.327
  124          inf   1.2654e+10   1.2663e+10  24168   4263     0   2500   2495      3      4  52.437   0.055   0.009  52.744  4617.070
  125          inf   1.2654e+10   1.2663e+10  24185   4267     0   2500   2483      6      2  52.582   0.057   0.009  52.888  4669.958
  126          inf   1.2655e+10   1.2663e+10  24253   4274     0   2500   2432      7      0  52.532   0.057   0.009  52.762  4722.720
  127          inf   1.2655e+10   1.2663e+10  24203   4277     0   2500   2550      3      0  53.599   0.056   0.009  53.828  4776.548
  128          inf   1.2656e+10   1.2663e+10  24201   4279     0   2500   2502      5      3  52.942   0.058   0.009  53.245  4829.793
  129          inf   1.2657e+10   1.2663e+10  24230   4281     0   2500   2471      2      0  53.300   0.058   0.009  53.532  4883.325
  130          inf   1.2657e+10   1.2663e+10  24269   4283     0   2500   2461      3      1  53.318   0.061   0.009  53.624  4936.950
  131   1.2663e+10   1.2658e+10   1.2663e+10  24260   4281     0   2500   2509      0      2  54.051   0.059   0.009  54.313  4991.262
  132   1.2663e+10   1.2659e+10   1.2663e+10  24327   4280     0   2500   2433      2      3  54.091   0.058   0.009  54.396  5045.658
  133   1.2663e+10   1.2659e+10   1.2663e+10  24292   4281     0   2500   2535      2      1  54.290   0.056   0.009  54.591  5100.249
  134   1.2663e+10   1.2659e+10   1.2663e+10  24293   4282     0   2500   2499      1      0  54.892   0.057   0.009  55.120  5155.370
  135   1.2663e+10   1.2660e+10   1.2662e+10  24407   4282     0   2500   2386      1      1  54.604   0.058   0.009  54.909  5210.279
  136   1.2663e+10   1.2660e+10   1.2662e+10  24369   4280     0   2500   2538      4      6  54.924   0.057   0.009  55.229  5265.508
  137   1.2663e+10   1.2660e+10   1.2662e+10  24472   4284     0   2500   2397      4      0  53.672   0.060   0.009  53.908  5319.415
  138   1.2663e+10   1.2660e+10   1.2662e+10  24568   4277     0   2500   2404      1      8  55.048   0.055   0.010  55.354  5374.769
  139   1.2663e+10   1.2661e+10   1.2662e+10  24744   4278     0   2500   2324      1      0  54.977   0.057   0.009  55.210  5429.979
  140   1.2663e+10   1.2661e+10   1.2662e+10  24719   4278     0   2500   2525      1      1  55.234   0.058   0.009  55.548  5485.527
  141   1.2662e+10   1.2661e+10   1.2662e+10  24719   4278     0  *2500      0      0      0  55.295   0.058   0.009  55.363  5540.890
CG optimal after 141 iterations. UB=12662368670.030006 LB=12661136160.207558 gap=1.233e+06 tol=1.266e+06  t_LP=5503.196  t_PR=8.317  t_SP=1.116  t_Tot=5540.982

# === STDOUT (result CSV) ===
Setting parameter 'LpMethod' to 2
Setting parameter 'GPUMode' to 2
Setting parameter 'Presolve' to 0
Setting parameter 'Crossover' to 0
instance,formulation,iterations,columns,objective,lower_bound,optimal,time,time_lp,time_pricing,time_separation
/home/simon/code/my/mcfcg/data/commalab/planar/planar2500,tree,141,22219,12662368670.030006,12661136160.207558,1,5541.133,5503.196,8.317,1.116
