# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/commalab/planar/planar150 --solver cuopt --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
Instance: 150 vertices, 850 arcs, 2239 commodities, 150 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=150, capped_arcs=850)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   39   5.4820e+08   5.4725e+08   5.4820e+08   1955    516     0    150     79      0      0   0.158   0.000   0.000   0.159     4.895
   40   5.4815e+08   5.4747e+08   5.4815e+08   2016    516     0    149     88      0      0   0.157   0.000   0.000   0.158     5.053
   41   5.4812e+08   5.4768e+08   5.4812e+08   2115    516     0    150     51      0      0   0.156   0.000   0.000   0.158     5.211
   42   5.4810e+08   5.4789e+08   5.4810e+08   2192    516     0    149     72      0      0   0.157   0.000   0.000   0.158     5.369
   43   5.4809e+08   5.4801e+08   5.4809e+08   2270    516     0    150     72      0      0   0.163   0.000   0.000   0.164     5.533
   44   5.4809e+08   5.4806e+08   5.4809e+08   2270    516     0   *148      0      0      0   0.172   0.000   0.000   0.173     5.706
CG optimal after 44 iterations. UB=548089340.682082 LB=548058881.628355 gap=3.046e+04 tol=5.481e+04  t_LP=5.653  t_PR=0.018  t_SP=0.011  t_Tot=5.710

# === STDOUT (result CSV) ===
instance,formulation,iterations,columns,objective,lower_bound,optimal,time,time_lp,time_pricing,time_separation
/home/simon/code/my/mcfcg/data/commalab/planar/planar150,tree,44,2120,548089340.682082,548058881.628355,1,5.717,5.653,0.018,0.011
