# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/commalab/planar/planar1000 --solver cuopt --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
Instance: 1000 vertices, 5200 arcs, 20026 commodities, 1000 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=1000, capped_arcs=5200)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   25          inf   3.3913e+09   3.4720e+09  11336   1796     0   1000    791      2      0   1.692   0.008   0.003   1.714    33.844
   26          inf   3.3929e+09   3.4669e+09  11489   1798     0   1000    847      2      0   1.854   0.011   0.003   1.879    35.723
   27          inf   3.4047e+09   3.4638e+09  11879   1801     0   1000    610      3      0   1.758   0.011   0.003   1.782    37.505
   28   3.4612e+09   3.4138e+09   3.4612e+09  12337   1801     0   1000    542      0      0   2.235   0.011   0.003   2.260    39.765
   29   3.4612e+09   3.4180e+09   3.4586e+09  13092   1802     0   1000    245      1      0   1.994   0.011   0.003   2.019    41.783
   30   3.4612e+09   3.4257e+09   3.4566e+09  12748   1803     0   1000   1344      1      0   1.938   0.011   0.005   1.966    43.749
   31   3.4554e+09   3.4267e+09   3.4554e+09  13463   1803     0   1000    285      0      0   2.238   0.011   0.003   2.264    46.013
   32   3.4554e+09   3.4305e+09   3.4542e+09  14366   1804     0   1000     97      1      0   2.181   0.011   0.003   2.206    48.219
   33   3.4530e+09   3.4346e+09   3.4530e+09  14728   1804     0   1000    638      0      0   2.276   0.011   0.004   2.302    50.521
   34   3.4530e+09   3.4361e+09   3.4521e+09  15451   1806     0   1000    277      2      0   2.495   0.011   0.004   2.521    53.042
   35   3.4530e+09   3.4402e+09   3.4514e+09  16340   1807     0   1000    111      1      0   2.509   0.011   0.004   2.536    55.578
   36   3.4530e+09   3.4424e+09   3.4508e+09  17167   1808     0   1000    173      1      0   2.449   0.008   0.004   2.473    58.051
   37   3.4505e+09   3.4433e+09   3.4505e+09  17972   1808     0   1000    195      0      0   2.766   0.010   0.004   2.793    60.844
   38   3.4502e+09   3.4446e+09   3.4502e+09  18800   1808     0   1000    172      0      0   2.719   0.011   0.004   2.747    63.591
   39   3.4502e+09   3.4461e+09   3.4501e+09  19741   1810     0   1000     59      2      0   3.010   0.011   0.005   3.038    66.629
   40   3.4499e+09   3.4470e+09   3.4499e+09  20637   1810     0   1000    104      0      0   3.089   0.012   0.004   3.118    69.747
   41   3.4499e+09   3.4478e+09   3.4498e+09  21612   1813     0   1000     25      3      0   3.069   0.012   0.005   3.099    72.846
   42   3.4499e+09   3.4483e+09   3.4497e+09  22612   1814     0   1000      0      1      0   3.281   0.011   0.005   3.302    76.148
   43   3.4497e+09   3.4487e+09   3.4497e+09  22989   1814     0   1000    623      0      0   3.524   0.008   0.005   3.552    79.700
   44   3.4497e+09   3.4491e+09   3.4497e+09  23898   1814     0   1000     91      0      0   3.605   0.011   0.005   3.635    83.335
   45   3.4496e+09   3.4492e+09   3.4496e+09  24875   1814     0   1000     23      0      0   3.872   0.012   0.005   3.905    87.240
   46   3.4496e+09   3.4495e+09   3.4496e+09  24875   1814     0  *1000      0      0      0   4.039   0.011   0.005   4.056    91.296
CG optimal after 46 iterations. UB=3449637974.552319 LB=3449455852.042127 gap=1.821e+05 tol=3.450e+05  t_LP=90.215  t_PR=0.534  t_SP=0.147  t_Tot=91.315

# === STDOUT (result CSV) ===
instance,formulation,iterations,columns,objective,lower_bound,optimal,time,time_lp,time_pricing,time_separation
/home/simon/code/my/mcfcg/data/commalab/planar/planar1000,tree,46,23875,3449637974.552319,3449455852.042127,1,91.344,90.215,0.534,0.147
