# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz --solver copt --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
TNTP: net=/home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz trips=/home/simon/code/my/mcfcg/data/transportation/Birmingham_trips.tntp.gz coef=0.9
Instance: 14639 vertices, 33937 arcs, 471637 commodities, 898 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=898, capped_arcs=33937)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   17          inf   2.1143e+05   2.1721e+05   9080   2358     0    898    901     29     86  31.875   0.096   0.024  32.237   225.179
   18          inf   2.1199e+05   2.1678e+05   8776   2209     0    898   1202     29    178  22.478   0.097   0.025  22.836   248.016
   19          inf   2.1242e+05   2.1653e+05   8500   2125     0    898   1174     17    101  15.063   0.092   0.024  15.412   263.427
   20          inf   2.1255e+05   2.1632e+05   8421   2058     0    898    977     20     87  10.743   0.094   0.023  11.078   274.505
   21          inf   2.1292e+05   2.1616e+05   8336   2020     0    898    983     24     62   3.918   0.094   0.023   4.253   278.758
   22          inf   2.1300e+05   2.1604e+05   8385   1984     0    896    847     18     54   3.760   0.097   0.023   4.086   282.844
   23          inf   2.1313e+05   2.1596e+05   8444   1963     0    898    839     30     51   3.609   0.097   0.023   3.940   286.784
   24          inf   2.1321e+05   2.1589e+05   8476   1956     0    896    864     23     30   3.556   0.095   0.024   3.886   290.670
   25          inf   2.1330e+05   2.1583e+05   8502   1934     0    896    870     15     37   3.669   0.101   0.024   4.007   294.677
   26          inf   2.1340e+05   2.1579e+05   8545   1923     0    896    853     23     34   3.515   0.102   0.024   3.860   298.536
   27          inf   2.1340e+05   2.1575e+05   8538   1893     0    896    903      9     39   3.579   0.094   0.023   3.913   302.449
   28          inf   2.1348e+05   2.1572e+05   8562   1890     0    895    871     18     21   3.462   0.096   0.023   3.803   306.252
   29          inf   2.1349e+05   2.1570e+05   8572   1876     0    894    884      3     17   3.463   0.094   0.024   3.791   310.043
   30          inf   2.1352e+05   2.1569e+05   8591   1864     0    891    872     17     29   3.392   0.095   0.023   3.722   313.765
   31          inf   2.1352e+05   2.1568e+05   8565   1854     0    890    916      7     17   3.407   0.092   0.024   3.734   317.499
   32          inf   2.1356e+05   2.1567e+05   8558   1845     0    874    881      3     12   3.249   0.092   0.025   3.574   321.073
   33          inf   2.1356e+05   2.1566e+05   8559   1842     0    878    877      8     11   3.240   0.091   0.023   3.562   324.636
   34          inf   2.1357e+05   2.1566e+05   8581   1828     0    855    833     10     24   3.193   0.092   0.023   3.515   328.151
   35          inf   2.1358e+05   2.1565e+05   8592   1828     0    847    836      7      7   3.202   0.091   0.023   3.524   331.675
   36          inf   2.1358e+05   2.1565e+05   8592   1821     0    809    809      2      9   3.207   0.092   0.023   3.531   335.206
   37          inf   2.1358e+05   2.1565e+05   8565   1808     0    772    799      4     17   3.157   0.094   0.023   3.476   338.682
   38          inf   2.1359e+05   2.1565e+05   8406   1811     0    674    833      8      5   3.111   0.094   0.023   3.423   342.105
   39          inf   2.1359e+05   2.1565e+05   8170   1808     0    608    844      4      7   3.087   0.095   0.023   3.394   345.499
   40          inf   2.1360e+05   2.1565e+05   7985   1804     0    533    718      3      7   3.033   0.096   0.023   3.323   348.821
   41          inf   2.1360e+05   2.1565e+05   7701   1802     0    421    705      6      8   2.867   0.095   0.022   3.145   351.966
   42          inf   2.1360e+05   2.1565e+05   7479   1803     0    402    624      7      6   2.821   0.095   0.021   3.090   355.056
   43          inf   2.1360e+05   2.1565e+05   7245   1803     0    287    521      4      4   2.803   0.096   0.021   3.059   358.115
   44          inf   2.1360e+05   2.1565e+05   6997   1799     0    225    473      4      8   2.689   0.096   0.020   2.940   361.055
   45          inf   2.1360e+05   2.1565e+05   6816   1801     0    149    330     10      8   2.591   0.099   0.021   2.829   363.883
   46          inf   2.1360e+05   2.1565e+05   6460   1802     0     66    422      4      3   2.486   0.100   0.019   2.716   366.600
   47          inf   2.1360e+05   2.1565e+05   6225   1799     0     47    282      3      6   2.403   0.101   0.019   2.624   369.224
   48          inf   2.1360e+05   2.1565e+05   5556   1794     0     26    695      1      6   2.277   0.098   0.018   2.494   371.717
   49          inf   2.1360e+05   2.1564e+05   5422   1793     0     63    197      3      4   2.027   0.103   0.015   2.232   373.950
   50          inf   2.1360e+05   2.1565e+05   5329   1793     0      7    100      4      4   1.929   0.102   0.016   2.131   376.081
   51          inf   2.1360e+05   2.1565e+05   5284   1790     0     21     66      6      9   1.929   0.097   0.016   2.119   378.200
   52          inf   2.1360e+05   2.1565e+05   5678   1794     0    425     31      8      4   1.920   0.101   0.014   2.142   380.343
   53          inf   2.1360e+05   2.1565e+05   5676   1793     0     20     22      2      3   2.105   0.101   0.015   2.301   382.643
   54          inf   2.1360e+05   2.1565e+05   5675   1793     0      5      6      1      1   2.041   0.098   0.015   2.235   384.878
   55   2.1565e+05   2.1360e+05   2.1565e+05   5657   1789     0      3     21      0      4   2.037   0.099   0.013   2.221   387.099
   56   2.1565e+05   2.1361e+05   2.1564e+05   5687   1788     0     34      4      3      4   2.083   0.105   0.011   2.282   389.381
   57   2.1565e+05   2.1361e+05   2.1565e+05   5679   1783     0      3     11      0      5   2.069   0.102   0.011   2.254   391.635
   58   2.1565e+05   2.1361e+05   2.1565e+05   5326   1775     0      7    360      0      8   2.005   0.093   0.011   2.179   393.814
   59   2.1565e+05   2.1361e+05   2.1565e+05   5332   1773     0     11      5      0      2   1.839   0.103   0.006   2.014   395.828
   60   2.1565e+05   2.1361e+05   2.1565e+05   5328   1772     0      5      9      0      1   1.800   0.104   0.006   1.977   397.806
   61   2.1565e+05   2.1361e+05   2.1565e+05   5296   1772     0      3     35      0      0   1.844   0.103   0.005   2.005   399.811
   62   2.1565e+05   2.1361e+05   2.1565e+05   5222   1769     0      2     76      0      3   1.853   0.100   0.005   2.025   401.835
   63   2.1564e+05   2.1361e+05   2.1564e+05   5191   1768     0     12     43      0      1   1.792   0.093   0.005   1.957   403.793
   64   2.1564e+05   2.1361e+05   2.1564e+05   5155   1767     0      6     42      0      1   1.753   0.103   0.005   1.926   405.718
   65   2.1564e+05   2.1361e+05   2.1564e+05   5145   1767     0      2     12      0      0   1.764   0.099   0.005   1.919   407.637
   66   2.1564e+05   2.1361e+05   2.1564e+05   5095   1767     0      1     51      0      0   1.780   0.099   0.004   1.934   409.571
   67   2.1564e+05   2.1361e+05   2.1564e+05   5096   1767     0      2      1      0      0   1.780   0.094   0.005   1.933   411.504
   68   2.1564e+05   2.1361e+05   2.1564e+05   4955   1764     0      1    142      0      3   1.761   0.097   0.003   1.923   413.427
   69   2.1564e+05   2.1361e+05   2.1564e+05   4921   1764     0     11     45      0      0   1.654   0.100   0.003   1.805   415.232
   70   2.1564e+05   2.1361e+05   2.1564e+05   4922   1764     0      8      7      0      0   1.671   0.106   0.003   1.828   417.060
   71   2.1564e+05   2.1361e+05   2.1564e+05   4919   1764     0      1      4      0      0   1.672   0.095   0.003   1.817   418.877
   72   2.1564e+05   2.1361e+05   2.1564e+05   4919   1764     0      1      1      0      0   1.663   0.104   0.003   1.818   420.694
   73   2.1564e+05   2.1361e+05   2.1564e+05   4917   1764     0      1      3      0      0   1.670   0.095   0.003   1.819   422.513
   74   2.1564e+05   2.1361e+05   2.1564e+05   4869   1764     0      2     50      0      0   1.653   0.100   0.003   1.805   424.318
   75   2.1564e+05   2.1361e+05   2.1564e+05   4834   1764     0      1     36      0      0   1.662   0.098   0.003   1.810   426.128
   76   2.1564e+05   2.1361e+05   2.1564e+05   4834   1764     0      0      0      0      0   1.660   0.193   0.003   1.856   427.984
CG optimal after 76 iterations. UB=215644.846452 LB=213605.857758 gap=2.039e+03 tol=2.156e+01  t_LP=408.754  t_PR=8.063  t_SP=1.180  t_Tot=428.221

# === STDOUT (result CSV) ===
Setting parameter 'LpMethod' to 2
Setting parameter 'GPUMode' to 2
Setting parameter 'Presolve' to 0
Setting parameter 'Crossover' to 0
instance,formulation,iterations,columns,objective,lower_bound,optimal,time,time_lp,time_pricing,time_separation
/home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz,tree,76,3936,215644.846452,213605.857758,1,428.415,408.754,8.063,1.180
