# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/transportation/Austin_net.tntp.gz --solver copt --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
TNTP: net=/home/simon/code/my/mcfcg/data/transportation/Austin_net.tntp.gz trips=/home/simon/code/my/mcfcg/data/transportation/Austin_trips.tntp.gz coef=6.0
Instance: 7388 vertices, 18961 arcs, 1081717 commodities, 1117 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=1117, capped_arcs=18961)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   29          inf   5.1777e+06   3.6696e+08  10028   1552     4   1117   1218     20     24   1.974   0.107   0.007   2.261    52.957
   30          inf   5.1777e+06   1.3237e+08   9914   1546     1   1117   1231     22     28   2.090   0.104   0.006   2.371    55.329
   31          inf   5.1777e+06   5.7392e+06   9802   1469     0   1117   1229     10     87   2.057   0.097   0.022   2.342    57.671
   32          inf   5.1777e+06   5.6846e+06   9822   1442     0   1115   1095     10     37   1.262   0.097   0.022   1.536    59.207
   33          inf   5.1777e+06   5.6085e+06   9751   1513     0   1117   1188    111     40   1.120   0.099   0.024   1.431    60.638
   34          inf   5.1777e+06   5.6248e+06   9850   1506     0   1115   1016     12     19   1.953   0.097   0.023   2.244    62.882
   35          inf   5.1777e+06   5.6018e+06   9836   1500     0   1115   1129     19     25   1.978   0.099   0.022   2.267    65.148
   36          inf   5.1777e+06   5.5894e+06   9723   1473     0   1115   1228      4     31   2.003   0.099   0.022   2.291    67.439
   37          inf   5.1777e+06   5.5759e+06   9711   1468     0   1117   1129     25     30   1.734   0.100   0.022   2.025    69.464
   38          inf   5.1777e+06   5.5706e+06   9824   1449     0   1116   1003      2     21   1.810   0.106   0.011   2.104    71.569
   39          inf   5.1777e+06   5.5596e+06   9724   1388     0   1117   1217      8     69   1.715   0.100   0.018   2.003    73.572
   40          inf   5.1777e+06   5.5521e+06   9774   1385     0   1117   1067     10     13   1.334   0.097   0.023   1.616    75.187
   41          inf   5.1777e+06   5.5478e+06   9825   1379     0   1115   1064      4     10   1.321   0.095   0.022   1.603    76.791
   42          inf   5.2052e+06   5.5361e+06   9833   1398     0   1117   1109     26      7   1.282   0.096   0.023   1.565    78.356
   43          inf   5.2367e+06   5.5316e+06   9843   1383     0   1116   1106      3     18   1.442   0.094   0.022   1.717    80.073
   44          inf   5.3108e+06   5.5255e+06   9908   1377     0   1115   1050      7     13   1.275   0.095   0.022   1.557    81.631
   45          inf   5.3108e+06   5.5172e+06   9961   1376     0   1117   1064      4      5   1.257   0.097   0.024   1.540    83.171
   46          inf   5.3108e+06   5.5127e+06   9899   1374     0   1116   1178      6      8   1.287   0.094   0.023   1.570    84.741
   47          inf   5.3108e+06   5.5123e+06   9975   1369     0   1115   1039      3      8   1.266   0.093   0.024   1.554    86.294
   48          inf   5.3108e+06   5.5071e+06   9945   1355     0   1115   1145      1     15   1.264   0.094   0.023   1.545    87.839
   49          inf   5.3108e+06   5.5030e+06   9867   1354     0   1115   1193      2      3   1.241   0.091   0.024   1.520    89.359
   50          inf   5.3586e+06   5.5010e+06   9974   1352     0   1115   1008      3      5   1.221   0.097   0.024   1.529    90.889
   51   5.4993e+06   5.3708e+06   5.4993e+06   9869   1345     0   1115   1220      0      7   1.220   0.096   0.023   1.492    92.381
   52   5.4993e+06   5.3708e+06   5.4862e+06   9873   1371     0   1115   1111     31      5   1.205   0.094   0.023   1.482    93.863
   53   5.4993e+06   5.3708e+06   5.4854e+06   9813   1365     0   1117   1177      1      7   1.313   0.097   0.025   1.599    95.462
   54   5.4993e+06   5.3708e+06   5.4810e+06   9903   1367     0   1115   1025      8      6   1.238   0.096   0.023   1.525    96.987
   55   5.4993e+06   5.3708e+06   5.4792e+06   9872   1375     0   1115   1146     11      3   1.315   0.095   0.024   1.592    98.579
   56   5.4993e+06   5.3708e+06   2.1428e+09   9972   1405     6   1117   1017     30      0   1.226   0.103   0.014   1.495   100.074
   57   5.4993e+06   5.3708e+06   5.5088e+06  10291   1394     0   1117    798      7     18   1.717   0.098   0.019   2.012   102.086
   58   5.4993e+06   5.3708e+06   5.4937e+06  10273   1373     0   1115   1133      2     23   1.384   0.096   0.024   1.668   103.754
   59   5.4993e+06   5.3708e+06   5.4890e+06  10276   1369     0   1117   1114      7     11   1.253   0.096   0.023   1.537   105.291
   60   5.4993e+06   5.3708e+06   5.4855e+06  10251   1391     0   1115   1140     22      0   1.251   0.097   0.020   1.521   106.812
   61   5.4993e+06   5.3708e+06   1.1000e+08  10171   1395     1   1116   1196     10      6   1.455   0.104   0.006   1.727   108.539
   62   5.4993e+06   5.3708e+06   5.4895e+06  10126   1371     0   1115   1160      2     26   1.213   0.096   0.025   1.497   110.036
   63   5.4993e+06   5.3708e+06   5.4850e+06  10026   1368     0   1115   1215      2      5   1.164   0.093   0.026   1.443   111.479
   64   5.4831e+06   5.3708e+06   5.4831e+06   9964   1362     0   1115   1177      0      6   1.182   0.093   0.024   1.449   112.927
   65   5.4831e+06   5.3708e+06   5.4810e+06  10010   1362     0   1115   1069      5      5   1.130   0.101   0.017   1.406   114.334
   66   5.4831e+06   5.3708e+06   5.4796e+06  10078   1349     0   1115   1047      3     16   1.181   0.096   0.023   1.462   115.796
   67   5.4831e+06   5.3823e+06   5.4787e+06   9742   1331     0   1115   1451      1     19   1.168   0.095   0.022   1.444   117.239
   68   5.4831e+06   5.3823e+06   5.4770e+06   9735   1337     0   1115   1122      8      2   1.089   0.093   0.022   1.360   118.599
   69   5.4831e+06   5.3887e+06   5.4754e+06   9718   1341     0   1116   1133      6      2   1.141   0.096   0.023   1.413   120.012
   70   5.4742e+06   5.3887e+06   5.4742e+06   9796   1334     0   1115   1037      0      7   1.119   0.097   0.023   1.395   121.407
   71   5.4742e+06   5.3887e+06   5.4735e+06   9780   1330     0   1117   1133      4      8   1.104   0.095   0.023   1.378   122.785
   72   5.4742e+06   5.3887e+06   5.4721e+06   9708   1324     0   1115   1187      2      8   1.116   0.093   0.022   1.384   124.169
   73   5.4742e+06   5.3887e+06   5.4708e+06   9683   1324     0   1115   1140      3      3   1.070   0.094   0.023   1.343   125.512
   74   5.4742e+06   5.3887e+06   5.4691e+06   9704   1343     0   1115   1094     27      8   1.072   0.094   0.022   1.349   126.861
   75   5.4742e+06   5.3887e+06   4.2285e+09   9801   1351     6   1117   1020     12      4   1.127   0.099   0.020   1.405   128.266
   76   5.4742e+06   5.3887e+06   2.3043e+09   9866   1358     4   1116   1051      9      2   1.167   0.099   0.016   1.436   129.702
   77   5.4742e+06   5.3887e+06   5.4873e+06  10111   1362     0   1117    872      7      3   1.330   0.096   0.022   1.614   131.315
   78   5.4742e+06   5.3887e+06   5.4811e+06  10163   1367     0   1115   1063      5      0   1.167   0.094   0.024   1.435   132.751
   79   5.4742e+06   5.3887e+06   5.4778e+06  10285   1365     0   1116    994      1      3   1.257   0.096   0.023   1.542   134.292
   80   5.4728e+06   5.3887e+06   5.4728e+06  10126   1354     0   1115   1274      0     11   1.194   0.094   0.019   1.461   135.753
   81   5.4728e+06   5.3887e+06   5.4701e+06  10120   1355     0   1115   1121      5      4   1.100   0.091   0.023   1.371   137.125
   82   5.4728e+06   5.3887e+06   5.4695e+06   9871   1343     0   1115   1364      1     13   1.139   0.094   0.024   1.414   138.539
   83   5.4728e+06   5.3887e+06   5.4686e+06   9741   1336     0   1115   1245      1      8   1.134   0.094   0.022   1.407   139.946
   84   5.4682e+06   5.4080e+06   5.4682e+06   9702   1333     0   1115   1154      0      3   1.144   0.094   0.023   1.413   141.360
   85   5.4682e+06   5.4080e+06   5.4635e+06   9719   1335     0   1115   1098      9      7   1.199   0.095   0.023   1.474   142.834
   86   5.4682e+06   5.4080e+06   5.4628e+06   9721   1339     0   1115   1113      5      1   1.115   0.095   0.024   1.396   144.230
   87   5.4682e+06   5.4080e+06   5.4649e+06   9761   1342     0   1115   1075      4      1   1.187   0.097   0.024   1.463   145.693
   88   5.4638e+06   5.4080e+06   5.4638e+06   9949   1339     0   1115    927      0      3   1.129   0.098   0.023   1.405   147.098
   89   5.4628e+06   5.4080e+06   5.4628e+06   9925   1338     0   1115   1139      0      1   1.124   0.097   0.024   1.394   148.492
   90   5.4612e+06   5.4080e+06   5.4612e+06  10039   1336     0   1116   1002      0      2   1.110   0.096   0.022   1.387   149.880
   91   5.4612e+06   5.4080e+06   5.4592e+06   9981   1333     0   1115   1173      1      4   1.166   0.093   0.028   1.443   151.323
   92   5.4612e+06   5.4080e+06   5.4580e+06   9724   1339     0   1115   1372     13      7   1.096   0.094   0.023   1.374   152.697
   93   5.4612e+06   5.4080e+06   9.0881e+08   9754   1340     9   1117   1087      2      1   1.230   0.101   0.012   1.497   154.194
   94   5.4612e+06   5.4080e+06   5.4627e+06   9714   1345     0   1115   1155      5      0   1.193   0.094   0.023   1.457   155.650
   95   5.4612e+06   5.4080e+06   5.4652e+06   9904   1340     0   1115    925      1      6   1.175   0.095   0.023   1.453   157.103
   96   5.4612e+06   5.4080e+06   5.4625e+06  10024   1343     0   1115    995      3      0   1.152   0.095   0.024   1.424   158.528
   97   5.4591e+06   5.4080e+06   5.4591e+06  10094   1343     0   1115   1045      0      0   1.167   0.094   0.023   1.428   159.956
   98   5.4591e+06   5.4080e+06   5.4584e+06  10100   1330     0   1115   1109      1     14   1.160   0.091   0.024   1.434   161.389
   99   5.4576e+06   5.4080e+06   5.4576e+06   9941   1330     0   1115   1274      0      0   1.091   0.094   0.025   1.350   162.740
  100   5.4576e+06   5.4080e+06   5.4558e+06   9863   1332     0   1115   1193      6      4   1.140   0.093   0.024   1.411   164.151
  101   5.4576e+06   5.4080e+06   5.4582e+06   9687   1330     0   1115   1291      0      2   1.204   0.095   0.022   1.468   165.618
  102   5.4569e+06   5.4080e+06   5.4569e+06   9723   1327     0   1115   1079      0      3   1.173   0.094   0.023   1.443   167.062
  103   5.4569e+06   5.4080e+06   5.4559e+06   9664   1328     0   1115   1174      1      0   1.204   0.096   0.022   1.466   168.527
  104   5.4550e+06   5.4086e+06   5.4550e+06   9757   1326     0   1115   1022      0      2   1.174   0.094   0.022   1.442   169.969
  105   5.4550e+06   5.4086e+06   5.4541e+06   9877   1334     0   1115    995      8      0   1.143   0.099   0.029   1.421   171.391
  106   5.4550e+06   5.4086e+06   5.4563e+06   9825   1338     0   1115   1167      6      2   1.370   0.094   0.022   1.645   173.036
  107   5.4550e+06   5.4086e+06   5.4545e+06   9794   1352     0   1117   1148     15      1   1.241   0.094   0.022   1.518   174.554
  108   5.4550e+06   5.4086e+06   4.0121e+08   9888   1352     1   1116   1022      1      1   1.352   0.101   0.014   1.628   176.182
  109   5.4550e+06   5.4086e+06   5.4561e+06   9991   1353     0   1115   1012      2      1   1.297   0.094   0.023   1.575   177.757
  110   5.4550e+06   5.4086e+06   5.4540e+06  10100   1354     0   1115   1006      4      3   1.263   0.093   0.023   1.545   179.303
  111   5.4550e+06   5.4086e+06   5.4640e+06  10199   1354     0   1117   1018      0      0   1.566   0.093   0.023   1.828   181.131
  112   5.4550e+06   5.4086e+06   5.4586e+06  10140   1357     0   1117   1176      3      0   1.317   0.098   0.024   1.588   182.719
  113   5.4550e+06   5.4086e+06   5.4561e+06  10133   1354     0   1117   1124      1      4   1.337   0.097   0.023   1.617   184.335
  114   5.4550e+06   5.4086e+06   5.4554e+06   9922   1351     0   1115   1326      0      3   1.250   0.095   0.022   1.520   185.856
  115   5.4548e+06   5.4156e+06   5.4548e+06   9932   1346     0   1115   1105      0      5   1.381   0.096   0.022   1.652   187.508
  116   5.4548e+06   5.4156e+06   5.4529e+06   9913   1356     0   1115   1134     11      1   1.290   0.096   0.022   1.572   189.079
  117   5.4527e+06   5.4156e+06   5.4527e+06   9721   1353     0   1117   1309      0      3   1.328   0.095   0.022   1.595   190.675
  118   5.4527e+06   5.4156e+06   5.4521e+06   9644   1352     0   1115   1192      3      4   1.293   0.093   0.022   1.564   192.238
  119   5.4521e+06   5.4156e+06   5.4521e+06   9606   1352     0   1115   1153      0      0   1.380   0.092   0.021   1.641   193.879
  120   5.4521e+06   5.4156e+06   5.4515e+06   9633   1352     0   1115   1088      1      1   1.378   0.092   0.021   1.658   195.537
  121   5.4521e+06   5.4180e+06   5.4511e+06   9772   1341     0   1115    976      2     13   1.394   0.092   0.023   1.682   197.219
  122   5.4521e+06   5.4180e+06   5.4505e+06   9735   1338     0   1115   1152      5      8   1.355   0.095   0.022   1.629   198.848
  123   5.4521e+06   5.4180e+06   5.4502e+06   9711   1341     0   1115   1139      3      0   1.297   0.093   0.022   1.560   200.409
  124   5.4521e+06   5.4248e+06   5.4500e+06   9687   1342     0   1115   1139      2      1   1.410   0.092   0.022   1.686   202.095
  125   5.4521e+06   5.4248e+06   5.4485e+06   9699   1345     0   1115   1103      4      1   1.373   0.095   0.022   1.650   203.745
  126   5.4521e+06   5.4248e+06   5.4484e+06   9662   1347     0   1115   1152      3      1   1.359   0.093   0.022   1.636   205.381
  127   5.4521e+06   5.4248e+06   5.4480e+06   9713   1351     0   1115   1064      5      1   1.362   0.092   0.022   1.649   207.030
  128   5.4478e+06   5.4248e+06   5.4478e+06   9736   1348     0   1115   1092      0      3   1.318   0.096   0.022   1.588   208.618
  129   5.4472e+06   5.4248e+06   5.4472e+06   9645   1347     0   1115   1206      0      1   1.357   0.094   0.022   1.625   210.243
  130   5.4472e+06   5.4251e+06   5.4468e+06   9785   1345     0   1115    975      1      3   1.307   0.094   0.022   1.590   211.833
  131   5.4465e+06   5.4251e+06   5.4465e+06   9761   1345     0   1115   1139      0      0   1.306   0.097   0.023   1.565   213.398
  132   5.4461e+06   5.4251e+06   5.4461e+06   9725   1341     0   1115   1151      0      4   1.282   0.094   0.022   1.546   214.944
  133   5.4461e+06   5.4251e+06   5.4459e+06   9714   1336     0   1115   1126      2      7   1.254   0.095   0.023   1.530   216.474
  134   5.4461e+06   5.4251e+06   5.4456e+06   9738   1340     0   1115   1091      4      0   1.306   0.095   0.022   1.578   218.052
  135   5.4461e+06   5.4251e+06   5.4454e+06   9747   1342     0   1115   1106      2      0   1.342   0.094   0.022   1.609   219.661
  136   5.4461e+06   5.4251e+06   5.4451e+06   9776   1345     0   1116   1087      6      3   1.304   0.092   0.022   1.583   221.243
  137   5.4461e+06   5.4251e+06   5.4455e+06   9649   1347     0   1115   1242      2      0   1.411   0.096   0.023   1.677   222.921
  138   5.4448e+06   5.4292e+06   5.4448e+06   9655   1347     0   1115   1109      0      0   1.294   0.094   0.023   1.551   224.472
  139   5.4448e+06   5.4309e+06   5.4445e+06   9733   1347     0   1115   1037      1      1   1.353   0.096   0.022   1.630   226.102
  140   5.4448e+06   5.4309e+06   5.4443e+06   9755   1354     0   1115   1093      9      2   1.336   0.095   0.023   1.616   227.718
  141   5.4448e+06   5.4309e+06   5.4444e+06   9755   1356     0   1115   1115      4      2   1.424   0.095   0.024   1.708   229.426
  142   5.4448e+06   5.4309e+06   5.4441e+06   9743   1363     0   1115   1127     10      3   1.390   0.095   0.023   1.668   231.094
  143   5.4448e+06   5.4309e+06   5.4439e+06   9729   1367     0   1115   1129      5      1   1.383   0.094   0.022   1.661   232.755
  144   5.4438e+06   5.4309e+06   5.4438e+06   9706   1367     0   1115   1138      0      0   1.461   0.102   0.023   1.734   234.490
  145   5.4436e+06   5.4317e+06   5.4436e+06   9752   1367     0   1115   1069      0      0   1.500   0.090   0.023   1.756   236.246
  146   5.4436e+06   5.4317e+06   5.4433e+06   9822   1368     0   1115   1045      4      3   1.528   0.091   0.022   1.811   238.056
  147   5.4431e+06   5.4317e+06   5.4431e+06   9792   1368     0   1115   1145      0      0   1.560   0.091   0.022   1.815   239.872
  148   5.4431e+06   5.4317e+06   5.4428e+06   9948   1368     0   1115    959      4      4   1.554   0.103   0.029   1.862   241.734
  149   5.4431e+06   5.4317e+06   5.4425e+06   9948   1368     0   1115   1115      1      1   1.688   0.098   0.025   1.983   243.717
  150   5.4431e+06   5.4317e+06   5.4424e+06   9970   1366     0   1115   1093      3      5   1.603   0.095   0.023   1.887   245.604
  151   5.4431e+06   5.4318e+06   5.4421e+06  10115   1367     0   1115    970      2      1   1.557   0.093   0.024   1.857   247.462
  152   5.4431e+06   5.4318e+06   5.4417e+06  10136   1368     0   1115   1094      4      3   1.636   0.094   0.023   1.922   249.384
  153   5.4431e+06   5.4318e+06   5.4415e+06  10202   1370     0   1115   1049      7      5   1.563   0.093   0.023   1.854   251.238
  154   5.4431e+06   5.4318e+06   5.4412e+06  10269   1370     0   1115   1048      1      1   1.599   0.094   0.024   1.896   253.134
  155   5.4431e+06   5.4327e+06   5.4411e+06  10185   1371     0   1115   1199      1      0   1.688   0.092   0.024   1.962   255.096
  156   5.4408e+06   5.4327e+06   5.4408e+06  10283   1367     0   1115   1017      0      4   1.665   0.093   0.024   1.947   257.043
  157   5.4408e+06   5.4327e+06   5.4408e+06  10224   1363     0   1115   1174      1      5   1.623   0.093   0.024   1.918   258.962
  158   5.4408e+06   5.4327e+06   5.4405e+06  10218   1378     0   1115   1121     15      0   1.631   0.094   0.025   1.913   260.874
  159   5.4408e+06   5.4340e+06   5.4405e+06  10328   1372     0   1115   1005      1      7   1.728   0.092   0.024   2.026   262.900
  160   5.4408e+06   5.4340e+06   5.4403e+06  10344   1372     0   1115   1099      1      1   1.796   0.092   0.024   2.090   264.990
  161   5.4402e+06   5.4340e+06   5.4402e+06  10549   1371     0   1115    910      0      1   1.759   0.092   0.024   2.056   267.046
  162   5.4402e+06   5.4340e+06   5.4400e+06  10522   1375     0   1115   1142      4      0   1.796   0.093   0.024   2.076   269.122
  163   5.4402e+06   5.4340e+06   5.4398e+06  10687   1379     0   1115    950      4      0   1.809   0.093   0.024   2.101   271.223
  164   5.4397e+06   5.4350e+06   5.4397e+06  10661   1368     0   1115   1141      0     11   1.904   0.094   0.024   2.190   273.413
  165   5.4396e+06   5.4352e+06   5.4396e+06  10635   1364     0   1115   1141      0      4   1.779   0.093   0.026   2.079   275.492
  166   5.4396e+06   5.4358e+06   5.4396e+06  10571   1370     0   1115   1179      6      0   1.716   0.096   0.025   2.001   277.493
  167   5.4396e+06   5.4366e+06   5.4395e+06  10758   1369     0   1115    928      2      3   1.763   0.093   0.024   2.069   279.561
  168   5.4396e+06   5.4366e+06   5.4394e+06  10945   1367     0   1115    928      1      3   1.913   0.092   0.024   2.233   281.794
  169   5.4396e+06   5.4366e+06   5.4394e+06  10854   1367     0   1115   1206      1      1   1.826   0.092   0.025   2.141   283.935
  170   5.4396e+06   5.4366e+06   5.4393e+06  11047   1368     0   1115    922      2      1   1.816   0.092   0.025   2.126   286.060
  171   5.4396e+06   5.4366e+06   5.4392e+06  11119   1370     0   1115   1043      2      0   1.897   0.092   0.026   2.191   288.252
  172   5.4396e+06   5.4366e+06   5.4391e+06  11239   1379     0   1115    995     11      2   1.877   0.090   0.026   2.185   290.437
  173   5.4391e+06   5.4366e+06   5.4391e+06  11353   1376     0   1115   1001      0      3   1.963   0.092   0.026   2.270   292.707
  174   5.4390e+06   5.4366e+06   5.4390e+06  11598   1376     0   1115    870      0      0   1.978   0.092   0.025   2.279   294.986
  175   5.4390e+06   5.4366e+06   5.4390e+06  11774   1374     0   1115    939      1      3   1.969   0.092   0.027   2.297   297.284
  176   5.4390e+06   5.4368e+06   5.4390e+06  11897   1374     0   1115    992      0      0   1.994   0.092   0.027   2.286   299.569
  177   5.4390e+06   5.4368e+06   5.4389e+06  11668   1373     0   1115   1344      1      2   2.039   0.090   0.027   2.370   301.939
  178   5.4390e+06   5.4372e+06   5.4389e+06  11636   1367     0   1112   1144      2      8   1.964   0.092   0.026   2.272   304.211
  179   5.4390e+06   5.4372e+06   5.4389e+06  11801   1364     0   1114    949      2      5   1.863   0.092   0.027   2.187   306.398
  180   5.4390e+06   5.4373e+06   5.4389e+06  12000   1367     0   1114    915      3      0   1.925   0.096   0.029   2.236   308.635
  181   5.4390e+06   5.4374e+06   5.4389e+06  12225   1370     0   1113    888      3      0   2.039   0.094   0.028   2.348   310.983
  182   5.4389e+06   5.4374e+06   5.4389e+06  12638   1370     0   1115    702      0      0   2.154   0.094   0.027   2.459   313.442
  183   5.4389e+06   5.4374e+06   5.4389e+06  13056   1369     0   1112    694      0      1   2.223   0.094   0.029   2.547   315.989
  184   5.4389e+06   5.4374e+06   5.4388e+06  13504   1370     0   1114    666      3      2   2.216   0.094   0.030   2.566   318.555
  185   5.4388e+06   5.4374e+06   5.4388e+06  13660   1370     0   1113    957      0      0   2.298   0.094   0.030   2.609   321.164
  186   5.4388e+06   5.4376e+06   5.4388e+06  13714   1370     0   1109   1055      0      0   2.368   0.094   0.033   2.678   323.842
  187   5.4388e+06   5.4376e+06   5.4388e+06  13925   1370     0   1099    888      0      0   2.364   0.095   0.032   2.689   326.530
  188   5.4388e+06   5.4376e+06   5.4388e+06  13926   1370     0   1104   1103      0      0   2.377   0.093   0.031   2.683   329.213
  189   5.4388e+06   5.4376e+06   5.4388e+06  14452   1376     0   1103    577      6      0   2.402   0.093   0.031   2.755   331.968
  190   5.4388e+06   5.4377e+06   5.4388e+06  14713   1375     0   1085    824      1      2   2.583   0.092   0.033   2.944   334.912
  191   5.4388e+06   5.4377e+06   5.4388e+06  15052   1376     0   1104    765      1      0   2.577   0.093   0.032   2.924   337.836
  192   5.4388e+06   5.4377e+06   5.4388e+06  15595   1377     0   1094    551      1      0   2.617   0.094   0.034   2.967   340.802
  193   5.4388e+06   5.4377e+06   5.4388e+06  15793   1377     0   1102    904      2      2   2.728   0.094   0.035   3.107   343.909
  194   5.4388e+06   5.4377e+06   5.4388e+06  16220   1377     0   1084    657      0      0   2.732   0.094   0.035   3.072   346.982
  195   5.4388e+06   5.4377e+06   5.4388e+06  16655   1370     0   1078    643      0      7   2.827   0.092   0.037   3.204   350.186
  196   5.4388e+06   5.4377e+06   5.4388e+06  17387   1371     0   1086    354      2      1   2.869   0.094   0.037   3.280   353.466
  197   5.4388e+06   5.4377e+06   5.4388e+06  18106   1370     0   1072    353      0      1   2.990   0.095   0.040   3.403   356.869
  198   5.4388e+06   5.4377e+06   5.4388e+06  18594   1370     0    997    509      0      0   3.183   0.092   0.040   3.559   360.428
  199   5.4388e+06   5.4377e+06   5.4388e+06  18822   1369     0    936    708      0      1   3.207   0.092   0.042   3.598   364.027
  200   5.4388e+06   5.4377e+06   5.4388e+06  19033   1368     0    970    759      0      1   3.212   0.092   0.040   3.614   367.641
  201   5.4388e+06   5.4377e+06   5.4388e+06  19206   1368     0    902    729      0      0   3.249   0.092   0.041   3.611   371.252
  202   5.4388e+06   5.4377e+06   5.4388e+06  19539   1368     0    797    464      0      0   3.250   0.095   0.043   3.620   374.872
  203   5.4388e+06   5.4377e+06   5.4388e+06  19899   1368     0    703    343      0      0   3.288   0.096   0.042   3.663   378.535
  204   5.4388e+06   5.4378e+06   5.4388e+06  20226   1368     0    386     59      0      0   3.333   0.094   0.043   3.692   382.227
  205   5.4388e+06   5.4378e+06   5.4388e+06  20414   1368     0    354    166      0      0   3.415   0.096   0.044   3.765   385.992
  206   5.4388e+06   5.4378e+06   5.4388e+06  20591   1368     0    204     27      0      0   3.379   0.094   0.044   3.704   389.696
  207   5.4388e+06   5.4378e+06   5.4388e+06  20696   1368     0    245    140      0      0   3.539   0.094   0.045   3.867   393.563
  208   5.4388e+06   5.4378e+06   5.4388e+06  20723   1367     0    191    164      0      1   3.447   0.094   0.046   3.810   397.373
  209   5.4388e+06   5.4378e+06   5.4388e+06  20690   1370     0    120    153      3      0   3.414   0.092   0.045   3.761   401.134
