# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz --solver cuopt --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
TNTP: net=/home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz trips=/home/simon/code/my/mcfcg/data/transportation/Birmingham_trips.tntp.gz coef=0.9
Instance: 14639 vertices, 33937 arcs, 471637 commodities, 898 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=898, capped_arcs=33937)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   21          inf   2.1285e+05   2.1616e+05  14150   2013     0    897    597     17     45   2.614   0.099   0.035   2.940    46.425
   22          inf   2.1310e+05   2.1603e+05  14347   1994     0    898    701     23     42   2.624   0.099   0.037   2.953    49.378
   23          inf   2.1310e+05   2.1595e+05  15148   1956     0    896     95     21     59   2.635   0.098   0.037   2.965    52.344
   24          inf   2.1325e+05   2.1587e+05  16007   1930     0    897     38     17     43   2.544   0.100   0.039   2.904    55.248
   25          inf   2.1329e+05   2.1582e+05  16874   1929     0    897     30     18     19   2.551   0.100   0.041   2.906    58.154
   26          inf   2.1340e+05   2.1578e+05  17741   1918     0    895     28     15     26   2.686   0.103   0.044   3.051    61.206
   27          inf   2.1343e+05   2.1574e+05  17881   1912     0    895    755     18     24   2.878   0.100   0.045   3.239    64.445
   28          inf   2.1343e+05   2.1572e+05  18745   1899     0    894     30     19     32   2.854   0.098   0.045   3.230    67.675
   29          inf   2.1349e+05   2.1570e+05  19617   1876     0    891     19      2     25   2.999   0.100   0.046   3.382    71.056
   30          inf   2.1352e+05   2.1569e+05  19499   1860     0    885   1003      4     20   3.008   0.101   0.048   3.397    74.453
   31          inf   2.1353e+05   2.1568e+05  20372   1866     0    882      9     16     10   2.940   0.099   0.051   3.340    77.793
   32          inf   2.1356e+05   2.1567e+05  21189   1858     0    866     49      3     11   3.030   0.098   0.044   3.417    81.211
   33          inf   2.1357e+05   2.1567e+05  22033   1852     0    855     11      5     11   3.284   0.098   0.049   3.684    84.894
   34          inf   2.1357e+05   2.1566e+05  22062   1831     0    787    758      5     26   3.277   0.098   0.051   3.665    88.560
   35          inf   2.1358e+05   2.1566e+05  22791   1827     0    732      3      4      8   3.199   0.096   0.052   3.588    92.148
   36          inf   2.1359e+05   2.1565e+05  23423   1823     0    633      1      3      7   3.461   0.095   0.048   3.849    95.997
   37          inf   2.1359e+05   2.1565e+05  24054   1815     0    632      1      2     10   3.699   0.097   0.033   4.079   100.075
   38          inf   2.1360e+05   2.1565e+05  24534   1808     0    482      2      2      9   3.674   0.099   0.034   4.047   104.123
   39          inf   2.1360e+05   2.1565e+05  24891   1802     0    357      0      1      7   3.650   0.103   0.035   3.843   107.965
   40          inf   2.1360e+05   2.1565e+05  25184   1803     0    293      0      3      2   3.747   0.098   0.038   3.929   111.894
   41   2.1565e+05   2.1360e+05   2.1565e+05  25126   1797     0    206    264      0      6   3.809   0.097   0.035   4.160   116.054
   42   2.1565e+05   2.1360e+05   2.1565e+05  25269   1794     0    148      5      1      4   3.747   0.098   0.038   4.089   120.143
   43   2.1565e+05   2.1360e+05   2.1565e+05  25352   1788     0     83      0      2      8   3.616   0.100   0.037   3.777   123.920
   44   2.1565e+05   2.1360e+05   2.1565e+05  25396   1788     0     46      2      4      4   3.679   0.096   0.038   4.011   127.931
   45   2.1565e+05   2.1360e+05   2.1566e+05  25423   1788     0     27      0      1      1   3.572   0.099   0.037   3.726   131.657
   46   2.1565e+05   2.1361e+05   2.1566e+05  25432   1783     0      9      0      2      7   3.550   0.100   0.037   3.704   135.361
   47   2.1565e+05   2.1361e+05   2.1565e+05  25439   1787     0      7      0      6      2   3.719   0.098   0.037   3.870   139.231
   48   2.1565e+05   2.1361e+05   2.1566e+05  25447   1787     0      8      0      1      1   3.640   0.098   0.038   3.792   143.023
   49   2.1565e+05   2.1361e+05   2.1566e+05  25451   1786     0      4      0      1      2   3.590   0.096   0.037   3.739   146.762
   50   2.1565e+05   2.1361e+05   2.1565e+05  25481   1787     0     30      0      2      1   3.699   0.097   0.037   3.852   150.614
   51   2.1565e+05   2.1361e+05   2.1566e+05  25485   1786     0      4      0      0      1   3.644   0.095   0.037   3.792   154.406
   52   2.1565e+05   2.1361e+05   2.1566e+05  25485   1787     0      0      0      1      0   3.648   0.193   0.043   3.885   158.291
   53   2.1565e+05   2.1361e+05   2.1566e+05  25485   1787     0      0      0      0      0   3.608   0.183   0.038   3.829   162.120
CG optimal after 53 iterations. UB=215657.671341 LB=213605.293663 gap=2.052e+03 tol=2.157e+01  t_LP=147.087  t_PR=5.981  t_SP=1.755  t_Tot=162.352

# === STDOUT (result CSV) ===
instance,formulation,iterations,columns,objective,lower_bound,optimal,time,time_lp,time_pricing,time_separation
/home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz,tree,53,24587,215657.671341,213605.293663,1,162.414,147.087,5.981,1.755
