# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz --solver mosek --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
TNTP: net=/home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz trips=/home/simon/code/my/mcfcg/data/transportation/Birmingham_trips.tntp.gz coef=0.9
Instance: 14639 vertices, 33937 arcs, 471637 commodities, 898 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=898, capped_arcs=33937)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   44   2.1565e+05   2.1360e+05   2.1565e+05   7243   1797     0    291    528      5     10   4.247   0.102   0.034   4.488   205.540
   45   2.1565e+05   2.1360e+05   2.1565e+05   6976   1797     0    185    452      8      8   3.768   0.102   0.035   3.996   209.537
   46   2.1565e+05   2.1360e+05   2.1565e+05   6645   1797     0    100    431      5      5   3.447   0.103   0.033   3.668   213.204
   47   2.1565e+05   2.1360e+05   2.1565e+05   6469   1798     0     56    232      4      3   3.888   0.107   0.032   4.099   217.303
   48   2.1565e+05   2.1360e+05   2.1565e+05   6361   1803     0     26    134      6      1   3.603   0.107   0.029   3.805   221.108
   49   2.1565e+05   2.1360e+05   2.1565e+05   6017   1799     0     31    375      1      5   3.162   0.107   0.028   3.366   224.474
   50   2.1565e+05   2.1360e+05   2.1565e+05   6002   1795     0     56     71      3      7   3.045   0.107   0.027   3.241   227.715
   51   2.1565e+05   2.1360e+05   2.1565e+05   5841   1798     0      7    168      7      4   3.208   0.106   0.027   3.401   231.117
   52   2.1565e+05   2.1360e+05   2.1565e+05   5829   1792     0     12     24      2      8   3.328   0.106   0.025   3.517   234.634
   53   2.1565e+05   2.1360e+05   2.1565e+05   5720   1793     0      3    112      5      4   3.298   0.107   0.023   3.486   238.120
   54   2.1565e+05   2.1361e+05   2.1565e+05   5715   1788     0      2      7      1      6   3.224   0.106   0.024   3.409   241.529
   55   2.1565e+05   2.1361e+05   2.1565e+05   5695   1788     0      8     28      3      3   2.710   0.105   0.025   2.896   244.425
   56   2.1565e+05   2.1361e+05   2.1565e+05   5613   1785     0     19    101      1      4   3.173   0.106   0.022   3.359   247.784
   57   2.1565e+05   2.1361e+05   2.1564e+05   5666   1782     0     55      2      4      7   2.885   0.112   0.022   3.093   250.876
   58   2.1565e+05   2.1361e+05   2.1565e+05   5668   1780     0      2      0      0      2   3.112   0.102   0.004   3.220   254.096
   59   2.1565e+05   2.1361e+05   2.1565e+05   5670   1775     0      8      6      0      5   2.836   0.110   0.004   2.994   257.090
   60   2.1565e+05   2.1361e+05   2.1565e+05   5671   1774     0      4      3      0      1   2.730   0.110   0.004   2.888   259.979
   61   2.1565e+05   2.1361e+05   2.1565e+05   5668   1771     0      3      6      0      3   3.421   0.114   0.004   3.583   263.561
   62   2.1565e+05   2.1361e+05   2.1565e+05   5641   1771     0     19     46      0      0   3.060   0.114   0.004   3.223   266.784
   63   2.1565e+05   2.1361e+05   2.1565e+05   5615   1767     0     21     47      0      4   3.027   0.115   0.004   3.191   269.975
   64   2.1564e+05   2.1361e+05   2.1564e+05   5619   1767     0     26     22      0      0   3.826   0.116   0.004   3.990   273.965
   65   2.1564e+05   2.1361e+05   2.1564e+05   5638   1767     0     30     11      0      0   3.589   0.116   0.004   3.753   277.718
   66   2.1564e+05   2.1361e+05   2.1564e+05   5578   1767     0      7     67      0      0   3.335   0.112   0.004   3.496   281.214
   67   2.1564e+05   2.1361e+05   2.1564e+05   5572   1767     0      2      8      0      0   3.275   0.103   0.004   3.424   284.638
   68   2.1564e+05   2.1361e+05   2.1564e+05   5543   1767     0      2     31      0      0   3.051   0.109   0.004   3.206   287.843
   69   2.1564e+05   2.1361e+05   2.1564e+05   5464   1765     0      3     82      0      2   2.624   0.111   0.004   2.784   290.627
   70   2.1564e+05   2.1361e+05   2.1564e+05   5470   1764     0     22     16      0      1   3.463   0.112   0.004   3.622   294.249
   71   2.1564e+05   2.1361e+05   2.1564e+05   5450   1764     0     24     44      0      0   2.868   0.111   0.004   3.027   297.277
   72   2.1564e+05   2.1361e+05   2.1564e+05   5450   1764     0      3      3      0      0   3.185   0.108   0.004   3.337   300.614
   73   2.1564e+05   2.1361e+05   2.1564e+05   5409   1764     0      4     45      0      0   2.522   0.113   0.004   2.680   303.294
   74   2.1564e+05   2.1361e+05   2.1564e+05   5210   1764     0      1    200      0      0   2.703   0.107   0.004   2.856   306.150
   75   2.1564e+05   2.1361e+05   2.1564e+05   5115   1764     0      1     96      0      0   3.070   0.106   0.004   3.219   309.369
   76   2.1564e+05   2.1361e+05   2.1564e+05   5006   1764     0      2    111      0      0   2.806   0.104   0.004   2.953   312.322
   77   2.1564e+05   2.1361e+05   2.1564e+05   5009   1763     0     17     14      0      1   2.577   0.107   0.004   2.729   315.051
   78   2.1564e+05   2.1361e+05   2.1564e+05   5012   1763     0      5      2      0      0   2.442   0.107   0.004   2.590   317.640
   79   2.1564e+05   2.1361e+05   2.1564e+05   5012   1763     0      0      0      0      0   3.335   0.187   0.004   3.527   321.167
CG optimal after 79 iterations. UB=215644.854733 LB=213607.244945 gap=2.038e+03 tol=2.156e+01  t_LP=302.217  t_PR=8.819  t_SP=2.032  t_Tot=321.394

# === STDOUT (result CSV) ===
instance,formulation,iterations,columns,objective,lower_bound,optimal,time,time_lp,time_pricing,time_separation
/home/simon/code/my/mcfcg/data/transportation/Birmingham_net.tntp.gz,tree,79,4114,215644.854733,213607.244945,1,321.544,302.217,8.819,2.032
