# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/transportation/Winnipeg_net.tntp.gz --solver mosek --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
TNTP: net=/home/simon/code/my/mcfcg/data/transportation/Winnipeg_net.tntp.gz trips=/home/simon/code/my/mcfcg/data/transportation/Winnipeg_trips.tntp.gz coef=2000.0
Instance: 1052 vertices, 2836 arcs, 4345 commodities, 135 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=135, capped_arcs=2836)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   15          inf   4.0750e+02   4.2914e+02   1240    278     0    116    134      1      6   0.034   0.001   0.001   0.038     0.578
   16          inf   4.1134e+02   4.2702e+02   1199    270     0    116    157      2     10   0.027   0.001   0.001   0.031     0.609
   17          inf   4.1617e+02   4.2526e+02   1148    264     0    110    161      2      8   0.026   0.001   0.001   0.029     0.638
   18   4.2324e+02   4.1617e+02   4.2324e+02   1105    251     0    109    152      0     13   0.029   0.001   0.000   0.032     0.670
   19   4.2324e+02   4.1617e+02   4.2220e+02   1088    253     0    105    122      8      6   0.021   0.001   0.001   0.024     0.694
   20   4.2324e+02   4.1617e+02   4.2178e+02   1092    247     0    102     98      2      8   0.025   0.001   0.000   0.028     0.722
   21   4.2155e+02   4.1617e+02   4.2155e+02   1074    246     0     89    107      0      1   0.023   0.001   0.000   0.026     0.748
   22   4.2155e+02   4.1859e+02   4.2127e+02   1025    243     0     86    135      2      5   0.023   0.001   0.001   0.026     0.774
   23   4.2155e+02   4.1859e+02   4.2095e+02   1000    243     0     84    109      1      1   0.020   0.001   0.000   0.023     0.796
   24   4.2083e+02   4.1946e+02   4.2083e+02    964    242     0     67    103      0      1   0.019   0.001   0.000   0.022     0.818
   25   4.2083e+02   4.1970e+02   4.2077e+02    922    236     0     67    109      1      7   0.020   0.001   0.000   0.023     0.842
   26   4.2058e+02   4.1970e+02   4.2058e+02    907    236     0     80     95      0      0   0.018   0.001   0.000   0.020     0.862
   27   4.2058e+02   4.1970e+02   4.2038e+02    877    237     0     61     91      1      0   0.019   0.001   0.000   0.022     0.884
   28   4.2028e+02   4.1970e+02   4.2028e+02    852    236     0     55     80      0      1   0.018   0.001   0.000   0.020     0.904
   29   4.2027e+02   4.1976e+02   4.2027e+02    804    234     0     36     84      0      2   0.020   0.001   0.000   0.022     0.926
   30   4.2027e+02   4.1994e+02   4.2022e+02    762    235     0     32     74      1      0   0.020   0.001   0.000   0.022     0.949
   31   4.2020e+02   4.2001e+02   4.2020e+02    727    235     0     22     57      0      0   0.018   0.001   0.000   0.020     0.969
   32   4.2019e+02   4.2001e+02   4.2019e+02    698    235     0     44     73      0      0   0.017   0.001   0.000   0.019     0.988
   33   4.2018e+02   4.2003e+02   4.2018e+02    655    233     0     14     57      0      2   0.018   0.002   0.000   0.021     1.009
   34   4.2017e+02   4.2005e+02   4.2017e+02    617    233     0     12     50      0      0   0.020   0.001   0.000   0.022     1.031
   35   4.2017e+02   4.2005e+02   4.2017e+02    624    233     0     48     41      0      0   0.016   0.001   0.000   0.018     1.049
   36   4.2017e+02   4.2005e+02   4.2017e+02    624    232     0     42     42      0      1   0.017   0.001   0.000   0.019     1.068
   37   4.2017e+02   4.2005e+02   4.2017e+02    599    232     0      4     29      0      0   0.016   0.001   0.000   0.018     1.086
   38   4.2017e+02   4.2008e+02   4.2017e+02    554    232     0      4     49      0      0   0.017   0.001   0.000   0.019     1.105
   39   4.2017e+02   4.2008e+02   4.2017e+02    581    232     0     49     22      0      0   0.015   0.001   0.000   0.017     1.122
   40   4.2017e+02   4.2008e+02   4.2017e+02    564    232     0      1     18      0      0   0.014   0.001   0.000   0.015     1.137
   41   4.2017e+02   4.2008e+02   4.2017e+02    564    232     0      0      0      0      0   0.014   0.003   0.000   0.017     1.154
CG optimal after 41 iterations. UB=420.168478 LB=420.078532 gap=8.995e-02 tol=4.202e-02  t_LP=1.030  t_PR=0.062  t_SP=0.018  t_Tot=1.159

# === STDOUT (result CSV) ===
instance,formulation,iterations,columns,objective,lower_bound,optimal,time,time_lp,time_pricing,time_separation
/home/simon/code/my/mcfcg/data/transportation/Winnipeg_net.tntp.gz,tree,41,429,420.168478,420.078532,1,1.164,1.030,0.062,0.018
