# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/commalab/planar/planar2500 --solver mosek --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
Instance: 2500 vertices, 12990 arcs, 81430 commodities, 2500 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=2500, capped_arcs=12990)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
   28          inf   1.0946e+10   2.4825e+11  22571   4211   271   2500   2468     62      4   7.737   0.061   0.048   7.939   183.926
   29          inf   1.0946e+10   2.1120e+11  22672   4271   225   2500   2399     61      1   8.023   0.064   0.042   8.222   192.148
   30          inf   1.0946e+10   1.8017e+11  22699   4260   191   2500   2473     54     65   9.456   0.061   0.049   9.663   201.811
   31          inf   1.0946e+10   1.4879e+11  22765   4293   161   2500   2434     52     19   9.098   0.053   0.047   9.312   211.123
   32          inf   1.0946e+10   1.1386e+11  22770   4330   117   2500   2495     71     34   8.636   0.059   0.049   8.837   219.960
   33          inf   1.0946e+10   8.7583e+10  22836   4344    94   2500   2434     73     59   8.817   0.058   0.047   9.023   228.983
   34          inf   1.0946e+10   6.2494e+10  22881   4404    64   2500   2455     60      0   8.351   0.061   0.049   8.545   237.528
   35          inf   1.0946e+10   3.6926e+10  22894   4480    38   2500   2487     76      0   7.875   0.064   0.043   8.088   245.617
   36          inf   1.0946e+10   1.3486e+10  22975   4543     0   2500   2419     63      0  19.332   0.058   0.050  19.531   265.147
   37          inf   1.0946e+10   1.3387e+10  23158   4558     0   2500   2317     15      0  15.855   0.057   0.050  16.055   281.202
   38          inf   1.1002e+10   1.3339e+10  23278   4572     0   2500   2380     14      0  11.570   0.058   0.049  11.779   292.981
   39          inf   1.1145e+10   1.3301e+10  23402   4581     0   2500   2376      9      0  16.346   0.053   0.053  16.548   309.529
   40          inf   1.1145e+10   1.3266e+10  23505   4356     0   2500   2397     19    244  17.263   0.059   0.052  17.473   327.003
   41          inf   1.1186e+10   1.3229e+10  23540   4342     0   2500   2465     49     63  12.386   0.061   0.050  12.594   339.596
   42          inf   1.1186e+10   1.3191e+10  23211   4311     0   2500   2829     41     72  13.369   0.056   0.052  13.574   353.171
   43          inf   1.1186e+10   1.3152e+10  23175   4285     0   2500   2536     41     67  12.221   0.059   0.051  12.425   365.596
   44          inf   1.1186e+10   1.3115e+10  23298   4234     0   2500   2377     41     92  10.576   0.060   0.053  10.790   376.385
   45          inf   1.1370e+10   1.3082e+10  23421   4208     0   2500   2377     57     83  11.574   0.061   0.051  11.790   388.176
   46          inf   1.1370e+10   1.3056e+10  23501   4206     0   2500   2420     53     55  10.033   0.055   0.051  10.235   398.411
   47          inf   1.1523e+10   1.3025e+10  23636   4182     0   2500   2365     41     65   9.221   0.060   0.049   9.426   407.836
   48          inf   1.1657e+10   1.3003e+10  23616   4172     0   2500   2520     50     60  10.860   0.060   0.050  11.069   418.905
   49          inf   1.1674e+10   1.2977e+10  23602   4172     0   2500   2514     66     66  10.454   0.061   0.051  10.664   429.569
   50          inf   1.1788e+10   1.2955e+10  23561   4193     0   2500   2541     51     30  11.218   0.059   0.052  11.430   440.998
   51          inf   1.1788e+10   1.2936e+10  23614   4188     0   2500   2447     50     55  11.482   0.050   0.054  11.687   452.685
   52          inf   1.1901e+10   1.2919e+10  23632   4192     0   2500   2482     51     47  10.264   0.052   0.053  10.475   463.160
   53          inf   1.1939e+10   1.2903e+10  23696   4201     0   2500   2436     60     51  10.904   0.056   0.053  11.118   474.278
   54          inf   1.1969e+10   1.2889e+10  23778   4195     0   2500   2418     42     48  10.928   0.061   0.056  11.147   485.425
   55          inf   1.2042e+10   1.2875e+10  23820   4192     0   2500   2458     49     52  11.059   0.055   0.062  11.292   496.716
   56          inf   1.2081e+10   1.2863e+10  23906   4202     0   2500   2414     50     40  12.828   0.061   0.054  13.047   509.763
   57          inf   1.2126e+10   1.2850e+10  23896   4202     0   2500   2510     39     39  11.332   0.051   0.055  11.541   521.304
   58          inf   1.2159e+10   1.2838e+10  23928   4221     0   2500   2468     59     40  10.857   0.053   0.056  11.078   532.382
   59          inf   1.2185e+10   1.2828e+10  23932   4227     0   2500   2496     35     29  11.437   0.056   0.053  11.648   544.030
   60          inf   1.2185e+10   1.2818e+10  23966   4220     0   2500   2466     28     35  10.803   0.058   0.053  11.015   555.045
   61          inf   1.2228e+10   1.2806e+10  24017   4233     0   2500   2449     40     27  10.818   0.060   0.055  11.036   566.081
   62          inf   1.2228e+10   1.2796e+10  24018   4230     0   2500   2499     25     28  11.797   0.065   0.054  12.018   578.099
   63          inf   1.2243e+10   1.2787e+10  24144   4236     0   2500   2374     37     31  12.420   0.062   0.052  12.635   590.733
   64          inf   1.2284e+10   1.2778e+10  24117   4225     0   2500   2527     27     38  12.507   0.065   0.053  12.727   603.460
   65          inf   1.2345e+10   1.2771e+10  24148   4201     0   2500   2469     33     57  11.320   0.055   0.055  11.540   615.000
   66          inf   1.2345e+10   1.2764e+10  24141   4196     0   2500   2507     33     38  10.527   0.059   0.055  10.749   625.748
   67          inf   1.2356e+10   1.2756e+10  24154   4199     0   2500   2487     40     37  11.581   0.061   0.054  11.801   637.550
   68          inf   1.2356e+10   1.2750e+10  24185   4197     0   2500   2469     33     35  12.298   0.052   0.054  12.507   650.056
   69          inf   1.2384e+10   1.2745e+10  24196   4193     0   2500   2489     32     36  11.047   0.060   0.055  11.265   661.321
   70          inf   1.2384e+10   1.2739e+10  24183   4199     0   2500   2513     32     26  13.590   0.061   0.054  13.805   675.126
   71          inf   1.2426e+10   1.2733e+10  24199   4198     0   2500   2484     35     36  11.088   0.060   0.054  11.305   686.431
   72          inf   1.2426e+10   1.2729e+10  24195   4186     0   2500   2504     25     37  11.335   0.063   0.053  11.555   697.985
   73          inf   1.2438e+10   1.2724e+10  24169   4188     0   2500   2526     23     21  10.919   0.058   0.055  11.135   709.120
   74          inf   1.2448e+10   1.2720e+10  24174   4205     0   2500   2495     33     16  11.175   0.057   0.054  11.391   720.511
   75          inf   1.2457e+10   1.2717e+10  24154   4191     0   2500   2520     21     35  12.714   0.062   0.053  12.932   733.443
   76          inf   1.2476e+10   1.2714e+10  24135   4185     0   2500   2519     26     32  12.068   0.064   0.053  12.285   745.729
   77          inf   1.2478e+10   1.2711e+10  24138   4187     0   2500   2497     19     17  11.370   0.058   0.057  11.608   757.337
   78          inf   1.2496e+10   1.2707e+10  24064   4191     0   2500   2574     32     28  10.906   0.050   0.057  11.125   768.462
   79          inf   1.2504e+10   1.2704e+10  24130   4199     0   2500   2434     31     23  11.391   0.057   0.056  11.614   780.075
   80          inf   1.2506e+10   1.2701e+10  24117   4206     0   2500   2513     20     13  13.214   0.052   0.060  13.434   793.510
   81          inf   1.2519e+10   1.2698e+10  24094   4206     0   2500   2523     18     18  10.803   0.056   0.058  11.027   804.537
   82          inf   1.2524e+10   1.2696e+10  24116   4201     0   2500   2478     18     23  11.637   0.060   0.053  11.852   816.389
   83          inf   1.2542e+10   1.2693e+10  24197   4207     0   2500   2419     24     18  12.181   0.063   0.056  12.403   828.792
   84          inf   1.2542e+10   1.2691e+10  24218   4208     0   2500   2479     20     19  11.289   0.061   0.055  11.509   840.301
   85          inf   1.2542e+10   1.2689e+10  24236   4215     0   2500   2482     20     13  11.388   0.053   0.057  11.603   851.905
   86          inf   1.2550e+10   1.2687e+10  24243   4213     0   2500   2493     26     28  11.034   0.061   0.056  11.256   863.160
   87          inf   1.2555e+10   1.2685e+10  24263   4215     0   2500   2480     20     18  11.010   0.053   0.058  11.230   874.390
   88          inf   1.2557e+10   1.2683e+10  24302   4215     0   2500   2461     19     19  12.058   0.062   0.056  12.282   886.672
   89          inf   1.2562e+10   1.2682e+10  24367   4230     0   2500   2435     30     15  11.307   0.064   0.055  11.531   898.202
   90          inf   1.2577e+10   1.2680e+10  24278   4228     0   2500   2589     16     18  11.085   0.056   0.056  11.312   909.514
   91          inf   1.2577e+10   1.2679e+10  24270   4221     0   2500   2508     12     19  11.740   0.064   0.055  11.962   921.476
   92          inf   1.2585e+10   1.2678e+10  24257   4220     0   2500   2513     13     14  11.744   0.055   0.056  11.960   933.436
   93          inf   1.2586e+10   1.2677e+10  24264   4219     0   2500   2493     10     11  12.464   0.058   0.059  12.691   946.127
   94          inf   1.2595e+10   1.2676e+10  24226   4222     0   2500   2538     15     12  11.756   0.063   0.057  11.982   958.110
   95          inf   1.2599e+10   1.2675e+10  24162   4232     0   2500   2564     23     13  11.422   0.064   0.056  11.651   969.761
   96          inf   1.2602e+10   1.2674e+10  24164   4229     0   2500   2498     18     21  12.349   0.055   0.062  12.580   982.341
   97          inf   1.2604e+10   1.2673e+10  24157   4235     0   2500   2507     13      7  11.843   0.057   0.057  12.066   994.407
   98          inf   1.2609e+10   1.2672e+10  24125   4244     0   2500   2532     13      4  11.562   0.055   0.062  11.786  1006.193
   99          inf   1.2612e+10   1.2671e+10  24089   4240     0   2500   2536     12     16  12.740   0.063   0.056  12.965  1019.158
  100          inf   1.2612e+10   1.2671e+10  24119   4251     0   2500   2470     20      9  12.820   0.062   0.055  13.043  1032.201
  101          inf   1.2615e+10   1.2670e+10  24120   4236     0   2500   2499      6     21  11.836   0.062   0.056  12.082  1044.283
  102          inf   1.2620e+10   1.2669e+10  24211   4240     0   2500   2409      8      4  11.048   0.058   0.059  11.274  1055.557
  103          inf   1.2620e+10   1.2669e+10  24213   4237     0   2500   2498      7     10  12.628   0.063   0.057  12.853  1068.410
  104          inf   1.2624e+10   1.2668e+10  24220   4232     0   2500   2493     12     17  10.889   0.063   0.056  11.114  1079.524
  105          inf   1.2624e+10   1.2668e+10  24281   4229     0   2500   2439      8     11  12.604   0.057   0.057  12.825  1092.350
  106          inf   1.2628e+10   1.2667e+10  24257   4236     0   2500   2524     12      5  12.608   0.058   0.058  12.830  1105.180
  107          inf   1.2629e+10   1.2667e+10  24222   4243     0   2500   2535      9      2  13.846   0.061   0.057  14.075  1119.255
  108          inf   1.2632e+10   1.2666e+10  24266   4239     0   2500   2456      9     13  12.738   0.049   0.058  12.951  1132.206
  109          inf   1.2632e+10   1.2666e+10  24264   4245     0   2500   2502     11      5  12.231   0.050   0.057  12.445  1144.652
  110          inf   1.2636e+10   1.2666e+10  24306   4253     0   2500   2458     12      4  10.983   0.061   0.058  11.209  1155.860
  111          inf   1.2637e+10   1.2665e+10  24292   4256     0   2500   2514      6      3  12.338   0.054   0.059  12.562  1168.422
  112          inf   1.2637e+10   1.2665e+10  24320   4258     0   2500   2472      3      1  11.704   0.060   0.057  11.927  1180.349
  113          inf   1.2641e+10   1.2665e+10  24330   4261     0   2500   2490      5      2  13.228   0.064   0.056  13.458  1193.807
  114          inf   1.2643e+10   1.2665e+10  24295   4265     0   2500   2535      7      3  12.791   0.053   0.060  13.030  1206.837
  115          inf   1.2645e+10   1.2664e+10  24337   4265     0   2500   2458      8      8  12.903   0.056   0.058  13.129  1219.967
  116          inf   1.2645e+10   1.2664e+10  24355   4266     0   2500   2482      5      4  12.546   0.061   0.058  12.778  1232.744
  117          inf   1.2648e+10   1.2664e+10  24340   4264     0   2500   2515      4      6  12.059   0.059   0.058  12.283  1245.028
  118          inf   1.2648e+10   1.2664e+10  24264   4262     0   2500   2576      3      5  13.284   0.063   0.057  13.510  1258.538
  119          inf   1.2649e+10   1.2664e+10  24223   4265     0   2500   2541      8      5  12.748   0.060   0.058  12.993  1271.531
  120          inf   1.2649e+10   1.2664e+10  24328   4267     0   2500   2395      6      4  13.172   0.051   0.059  13.395  1284.926
  121          inf   1.2650e+10   1.2663e+10  24306   4271     0   2500   2522      7      3  13.039   0.056   0.060  13.276  1298.202
  122          inf   1.2652e+10   1.2663e+10  24259   4274     0   2500   2547      6      3  13.204   0.053   0.059  13.432  1311.634
  123          inf   1.2653e+10   1.2663e+10  24315   4269     0   2500   2444      2      7  12.512   0.059   0.060  12.741  1324.375
  124          inf   1.2654e+10   1.2663e+10  24431   4271     0   2500   2384      4      2  14.329   0.060   0.060  14.560  1338.936
  125          inf   1.2654e+10   1.2663e+10  24478   4268     0   2500   2453      2      5  13.083   0.056   0.060  13.321  1352.256
  126          inf   1.2655e+10   1.2663e+10  24482   4265     0   2500   2496      2      5  13.620   0.050   0.061  13.840  1366.097
  127          inf   1.2655e+10   1.2663e+10  24453   4267     0   2500   2529      4      2  13.030   0.056   0.061  13.257  1379.354
  128          inf   1.2656e+10   1.2663e+10  24547   4268     0   2500   2406      2      1  14.542   0.058   0.062  14.770  1394.125
  129          inf   1.2657e+10   1.2663e+10  24599   4268     0   2500   2448      5      5  13.739   0.053   0.072  13.997  1408.121
  130          inf   1.2658e+10   1.2663e+10  24674   4270     0   2500   2425      2      0  14.340   0.061   0.060  14.567  1422.688
  131          inf   1.2658e+10   1.2663e+10  24634   4270     0   2500   2540      4      4  13.773   0.058   0.062  14.006  1436.694
  132          inf   1.2659e+10   1.2663e+10  24635   4269     0   2500   2499      1      2  14.039   0.051   0.061  14.271  1450.966
  133          inf   1.2659e+10   1.2663e+10  24500   4268     0   2500   2635      1      2  14.142   0.055   0.061  14.378  1465.343
  134          inf   1.2659e+10   1.2662e+10  24499   4269     0   2500   2501      2      1  14.614   0.059   0.059  14.840  1480.183
  135          inf   1.2660e+10   1.2662e+10  24509   4271     0   2500   2490      2      0  13.689   0.060   0.059  13.915  1494.098
  136   1.2662e+10   1.2660e+10   1.2662e+10  24587   4271     0   2500   2422      0      0  14.180   0.055   0.011  14.306  1508.405
  137   1.2662e+10   1.2660e+10   1.2662e+10  24667   4271     0   2500   2420      3      3  14.170   0.056   0.060  14.403  1522.807
  138   1.2662e+10   1.2661e+10   1.2662e+10  24803   4272     0   2500   2364      2      1  14.232   0.055   0.062  14.464  1537.272
  139   1.2662e+10   1.2661e+10   1.2662e+10  24975   4272     0   2500   2328      2      2  13.870   0.050   0.063  14.108  1551.380
  140   1.2662e+10   1.2661e+10   1.2662e+10  25144   4274     0   2500   2331      2      0  15.350   0.060   0.060  15.588  1566.967
  141   1.2662e+10   1.2661e+10   1.2662e+10  25144   4275     0  *2500      0      1      0  14.940   0.062   0.060  15.063  1582.031
CG optimal after 141 iterations. UB=12662440381.017220 LB=12661240030.233063 gap=1.200e+06 tol=1.266e+06  t_LP=1552.362  t_PR=8.431  t_SP=7.281  t_Tot=1582.138

# === STDOUT (result CSV) ===
instance,formulation,iterations,columns,objective,lower_bound,optimal,time,time_lp,time_pricing,time_separation
/home/simon/code/my/mcfcg/data/commalab/planar/planar2500,tree,141,22644,12662440381.017220,12661240030.233063,1,1582.180,1552.362,8.431,7.281
